id,neighbourhood,room_type,price,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
34623352,Upper West Side,Entire home/apt,250,0,,1,23
34624240,East Harlem,Shared room,75,1,0.58,4,365
34625721,Bedford-Stuyvesant,Private room,62,5,2.73,1,66
34625967,Bedford-Stuyvesant,Private room,100,6,3.6,3,365
34626069,Long Island City,Entire home/apt,150,2,2,7,34
34626927,Arverne,Entire home/apt,130,5,5,1,350
34628898,Glendale,Entire home/apt,299,6,3.6,1,155
34629490,Hell's Kitchen,Entire home/apt,130,0,,20,310
34629692,Lower East Side,Entire home/apt,250,0,,1,107
34629887,Bronxdale,Entire home/apt,70,8,4.62,1,96
34638258,Harlem,Entire home/apt,92,0,,1,342
34638990,Clinton Hill,Private room,60,1,1,1,97
34639878,Fort Greene,Private room,100,7,3.96,1,45
34640201,Bushwick,Private room,44,0,,2,365
34640995,West Village,Entire home/apt,175,0,,1,0
34641120,Hell's Kitchen,Entire home/apt,350,0,,4,0
34641992,Harlem,Entire home/apt,290,2,2,1,161
34642119,East Village,Entire home/apt,200,13,7.96,1,69
34643618,Roosevelt Island,Private room,94,1,1,2,61
34643695,Claremont Village,Private room,50,11,6.73,2,88
34644063,Gramercy,Entire home/apt,690,0,,1,66
34644152,Throgs Neck,Private room,60,2,1.71,5,180
34644243,Gramercy,Entire home/apt,250,2,2,1,171
34645029,Upper East Side,Entire home/apt,210,3,1.7,1,52
34645293,Bushwick,Entire home/apt,400,2,1.71,1,308
34645572,Throgs Neck,Private room,60,5,3.75,5,179
34646105,Bushwick,Entire home/apt,300,3,1.88,1,355
34646217,Chelsea,Entire home/apt,300,5,3.33,2,59
34646244,Bedford-Stuyvesant,Private room,36,1,0.52,5,343
34646398,Bedford-Stuyvesant,Private room,119,0,,1,58
34646805,Bushwick,Entire home/apt,300,2,1.4,1,355
34647032,Theater District,Private room,91,5,3.49,7,63
34647478,Ridgewood,Entire home/apt,200,1,0.79,1,11
34647648,Sheepshead Bay,Shared room,20,0,,10,281
34647727,Midtown,Private room,150,8,4.62,7,52
34648133,Bedford-Stuyvesant,Entire home/apt,350,3,2,1,22
34648330,Ridgewood,Entire home/apt,87,0,,1,75
34648504,Hell's Kitchen,Private room,98,0,,3,7
34649031,West Village,Entire home/apt,150,1,1,2,103
34649628,Harlem,Private room,60,0,,3,278
34649950,Midtown,Private room,86,0,,1,0
34650619,Canarsie,Entire home/apt,240,2,2,1,154
34650667,Hell's Kitchen,Entire home/apt,255,2,1.4,1,188
34650966,Harlem,Private room,40,0,,2,322
34651712,East Village,Entire home/apt,180,3,1.58,1,19
34651745,Harlem,Private room,55,2,2,3,325
34651960,Bushwick,Private room,75,4,2.35,1,76
34652342,Harlem,Private room,60,1,0.56,3,268
34652720,Grant City,Entire home/apt,75,0,,3,318
34652761,Clinton Hill,Entire home/apt,100,6,4.19,1,80
34653238,Clinton Hill,Private room,70,1,0.77,1,4
34653507,Gramercy,Entire home/apt,250,0,,1,4
34653572,Red Hook,Private room,99,1,1,3,8
34653695,Upper East Side,Entire home/apt,210,2,1.62,1,138
34654078,Longwood,Private room,55,5,3.33,1,351
34654811,Middle Village,Entire home/apt,169,4,2.79,2,155
34655267,Woodside,Entire home/apt,89,0,,1,333
34656064,Maspeth,Shared room,40,5,2.68,1,89
34656150,Sunset Park,Private room,40,4,2.14,2,250
34656363,Upper West Side,Entire home/apt,130,0,,1,280
34658339,Upper West Side,Entire home/apt,150,0,,1,36
34659522,Parkchester,Shared room,36,0,,1,71
34659944,Chelsea,Entire home/apt,333,4,2.35,1,365
34664546,Flushing,Private room,45,0,,1,326
34665010,Woodhaven,Entire home/apt,199,2,1.2,6,338
34665824,East Harlem,Shared room,75,0,,4,365
34666999,Vinegar Hill,Entire home/apt,200,0,,1,1
34668348,Lower East Side,Entire home/apt,200,3,2.05,1,13
34670157,Borough Park,Shared room,30,0,,8,365
34670295,Bay Ridge,Entire home/apt,100,8,4.44,1,329
34670423,Inwood,Private room,60,2,1.18,1,326
34670547,South Ozone Park,Shared room,30,1,1,8,365
34670672,Arverne,Entire home/apt,275,0,,2,69
34671704,Williamsburg,Entire home/apt,275,0,,1,16
34672846,Financial District,Entire home/apt,255,2,1.36,1,12
34673353,Theater District,Entire home/apt,250,0,,1,261
34673695,St. Albans,Private room,50,23,12.11,1,356
34673706,Williamsburg,Private room,43,2,1.09,1,249
34674199,Bedford-Stuyvesant,Private room,85,4,2.31,1,67
34675072,SoHo,Entire home/apt,250,1,0.54,1,173
34675093,Chelsea,Entire home/apt,100,2,1.67,1,32
34676486,Hell's Kitchen,Entire home/apt,449,6,3.21,1,346
34677950,Bedford-Stuyvesant,Entire home/apt,150,1,1,1,22
34677972,Flatlands,Private room,200,3,2.05,1,87
34678207,Lower East Side,Entire home/apt,350,0,,1,269
34678628,Williamsburg,Entire home/apt,500,3,2.25,1,347
34678758,East Village,Entire home/apt,150,0,,1,365
34678944,Chinatown,Private room,85,3,2.73,3,55
34679559,Kew Gardens Hills,Entire home/apt,110,0,,1,76
34679833,Crown Heights,Entire home/apt,120,1,1,1,14
34679993,Upper East Side,Entire home/apt,300,4,2.61,1,258
34680877,Gowanus,Private room,50,0,,1,0
34680900,Midtown,Entire home/apt,585,1,0.54,1,139
34681035,Harlem,Private room,73,4,4,2,24
34681488,Williamsbridge,Private room,40,0,,1,89
34681597,Midtown,Private room,150,0,,1,0
34681778,Bushwick,Entire home/apt,349,1,0.58,4,365
34683256,Two Bridges,Private room,80,9,5.51,1,42
34683938,Astoria,Entire home/apt,84,0,,1,90
34684535,East Village,Entire home/apt,200,1,1,1,0
34684755,Crown Heights,Private room,85,15,11.84,1,81
34684980,Financial District,Entire home/apt,100,0,,327,332
34685343,Greenpoint,Private room,55,1,0.79,1,28
34685997,Arverne,Private room,100,10,6.82,1,67
34686108,Harlem,Entire home/apt,350,2,1.22,1,85
34686293,Washington Heights,Private room,125,1,1,1,81
34686619,Bensonhurst,Private room,35,4,3.16,1,18
34686718,Astoria,Private room,75,4,4,2,8
34687035,Maspeth,Private room,35,8,4.44,4,234
34687140,Bensonhurst,Private room,60,0,,1,178
34687192,Astoria,Entire home/apt,83,1,0.86,1,16
34687393,Midtown,Private room,130,2,2,1,74
34688096,Bushwick,Entire home/apt,275,7,4.04,1,339
34688471,East New York,Private room,54,1,0.59,13,365
34688735,Flushing,Private room,99,2,2,6,90
34688764,Bushwick,Entire home/apt,225,7,4.38,1,359
34690202,Prospect-Lefferts Gardens,Entire home/apt,120,0,,1,325
34690725,Long Island City,Private room,86,0,,1,6
34692728,Flushing,Private room,59,9,4.82,6,362
34698543,Harlem,Entire home/apt,75,0,,1,41
34702046,Flushing,Private room,45,1,1,6,83
34702516,Corona,Entire home/apt,90,1,1,2,50
34704536,Astoria,Private room,110,0,,2,310
34705150,Crown Heights,Entire home/apt,100,2,1.18,1,0
34705589,Greenwich Village,Entire home/apt,250,0,,1,111
34705719,Harlem,Private room,80,1,0.79,2,194
34706349,Morningside Heights,Entire home/apt,250,1,0.88,1,34
34706620,Williamsburg,Entire home/apt,300,5,2.94,1,57
34706742,Gramercy,Private room,65,4,2.35,1,104
34707625,Red Hook,Shared room,38,1,1,2,179
34708585,Greenpoint,Entire home/apt,150,0,,1,0
34708657,East Harlem,Entire home/apt,350,8,5.11,1,231
34708692,Williamsburg,Entire home/apt,250,1,1,1,2
34709658,Hell's Kitchen,Entire home/apt,269,8,5.45,1,252
34710643,Bedford-Stuyvesant,Private room,85,1,0.57,2,54
34710645,Williamsburg,Private room,250,0,,1,78
34710747,East Village,Entire home/apt,315,0,,1,55
34711204,Midtown,Private room,100,0,,5,274
34711249,Financial District,Entire home/apt,130,0,,327,332
34711272,East Village,Shared room,70,4,4,1,55
34711540,Little Italy,Entire home/apt,139,2,2,1,10
34711823,Crown Heights,Entire home/apt,149,7,4.2,1,299
34714078,Financial District,Entire home/apt,110,0,,327,343
34714207,Crown Heights,Entire home/apt,120,0,,2,311
34714231,Midtown,Private room,100,3,3,5,269
34714305,Financial District,Entire home/apt,110,0,,327,357
34714579,Crown Heights,Private room,90,1,1,1,56
34715542,Bay Ridge,Entire home/apt,200,1,1,2,179
34715931,Port Morris,Shared room,28,5,2.94,8,60
34716310,Upper East Side,Entire home/apt,125,0,,1,24
34716458,Midtown,Entire home/apt,499,5,3.19,1,189
34716516,Williamsburg,Private room,92,6,3.4,2,16
34717211,Port Morris,Shared room,28,1,0.67,8,73
34717395,Elmhurst,Private room,59,1,0.68,1,24
34717733,Queens Village,Entire home/apt,99,6,4.86,1,15
34718010,Bedford-Stuyvesant,Private room,39,0,,5,221
34718143,Inwood,Private room,100,0,,1,89
34718342,Bedford-Stuyvesant,Private room,43,0,,5,221
34718463,Port Morris,Shared room,28,2,1.15,8,365
34718504,Upper West Side,Private room,180,1,1,1,342
34718633,Port Morris,Shared room,28,3,1.7,8,363
34719445,Kips Bay,Entire home/apt,460,2,1.33,9,287
34719841,Ridgewood,Private room,50,2,2,1,35
34721719,Fordham,Private room,75,1,1,1,363
34721879,East Harlem,Entire home/apt,109,8,5.11,1,233
34721935,Morningside Heights,Private room,65,1,1,1,188
34722659,Lower East Side,Private room,89,4,2.86,2,182
34723111,Ridgewood,Entire home/apt,199,5,3.13,1,145
34723124,Flushing,Private room,42,1,0.57,7,331
34723211,Riverdale,Entire home/apt,90,0,,1,55
34723946,Flushing,Private room,42,7,5,6,207
34727487,Williamsburg,Private room,65,2,1.22,3,0
34737337,Flushing,Private room,69,9,4.91,6,365
34737386,Gramercy,Private room,1900,0,,1,332
34737998,Flatbush,Entire home/apt,85,0,,5,125
34738463,Morningside Heights,Entire home/apt,195,1,1,6,358
34741362,Long Island City,Entire home/apt,320,5,5,1,54
34741536,Midtown,Private room,100,12,7.66,5,287
34741742,Midtown,Private room,100,13,11.14,5,268
34741897,Hell's Kitchen,Entire home/apt,172,5,3.19,1,4
34741976,West Village,Entire home/apt,220,3,3,1,58
34741981,Flushing,Private room,55,9,6.43,1,59
34742133,Greenpoint,Entire home/apt,185,0,,1,176
34742586,Inwood,Entire home/apt,200,1,1,1,234
34742861,Flatbush,Entire home/apt,85,3,3,5,86
34743257,Bedford-Stuyvesant,Private room,50,6,3.91,2,83
34743365,Bedford-Stuyvesant,Entire home/apt,175,0,,1,17
34743695,Crown Heights,Entire home/apt,75,0,,1,6
34743708,Bushwick,Private room,95,1,0.68,4,354
34744587,Harlem,Private room,57,1,1,1,34
34744834,Prospect-Lefferts Gardens,Entire home/apt,120,6,4.09,1,152
34745490,East Flatbush,Entire home/apt,115,7,5.83,1,123
34745979,Crown Heights,Entire home/apt,278,7,4.12,1,328
34745985,Sunset Park,Entire home/apt,190,3,1.8,1,365
34746555,Little Italy,Private room,100,0,,3,327
34748562,Flatbush,Entire home/apt,190,0,,1,16
34748987,Williamsburg,Entire home/apt,150,0,,1,49
34749200,Bushwick,Entire home/apt,140,16,11.16,1,143
34749210,Mott Haven,Entire home/apt,100,4,2.79,1,330
34749214,West Village,Entire home/apt,180,0,,1,329
34749431,Bushwick,Private room,80,1,0.79,2,314
34750234,Upper West Side,Private room,59,0,,1,0
34751113,East Village,Private room,98,1,1,1,158
34751224,Midtown,Private room,100,8,6.67,5,236
34751491,Bedford-Stuyvesant,Private room,80,5,2.88,1,83
34752945,Bushwick,Private room,50,2,2,1,97
34753028,Flushing,Private room,32,3,1.76,7,285
34753373,Hell's Kitchen,Private room,110,6,3.46,1,83
34753379,Bushwick,Private room,51,4,2.31,1,71
34753453,East Morrisania,Private room,80,3,3,2,89
34754084,Bedford-Stuyvesant,Entire home/apt,68,0,,1,255
34754120,Harlem,Entire home/apt,150,0,,1,7
34754241,Hell's Kitchen,Entire home/apt,289,0,,1,8
34755449,Elmhurst,Private room,90,2,1.58,3,337
34755841,East Harlem,Private room,65,0,,1,151
34756040,Chinatown,Entire home/apt,212,1,1,1,0
34756976,University Heights,Private room,40,0,,5,362
34757500,Midtown,Entire home/apt,500,1,1,1,257
34759503,Harlem,Private room,65,2,1.36,2,2
34770571,Crown Heights,Private room,60,1,0.61,1,0
34771161,Flushing,Private room,99,10,5.77,6,365
34771521,East Harlem,Private room,82,0,,1,45
34772058,Crown Heights,Entire home/apt,90,5,5,1,22
34773215,Bedford-Stuyvesant,Private room,51,4,2.86,3,0
34773903,Bedford-Stuyvesant,Private room,56,5,3.06,3,1
34774305,Williamsburg,Entire home/apt,265,1,1,1,3
34774436,Bedford-Stuyvesant,Private room,56,2,1.58,3,0
34774681,East Village,Entire home/apt,219,7,4.2,1,316
34776151,Bedford-Stuyvesant,Private room,68,8,6.32,2,36
34777870,East Harlem,Entire home/apt,300,0,,3,17
34777979,Williamsburg,Entire home/apt,160,13,7.96,1,120
34778518,Upper East Side,Entire home/apt,250,7,4.47,1,188
34778953,Fort Greene,Private room,125,1,0.94,1,172
34779259,Middle Village,Entire home/apt,199,0,,1,83
34780437,Bedford-Stuyvesant,Private room,68,2,1.28,3,0
34780613,Bushwick,Entire home/apt,120,0,,1,10
34781680,Longwood,Shared room,85,0,,1,77
34782691,Port Morris,Shared room,28,3,2.65,8,362
34783461,West Village,Entire home/apt,175,7,4.88,1,341
34783503,East Harlem,Entire home/apt,123,5,3.95,1,327
34783887,Morningside Heights,Entire home/apt,140,1,0.68,1,9
34784469,Chinatown,Private room,90,1,1,3,39
34784621,Bay Ridge,Entire home/apt,120,0,,3,67
34784681,Boerum Hill,Private room,250,1,0.59,1,365
34785319,West Village,Entire home/apt,250,2,2,1,98
34785397,Crown Heights,Private room,29,1,0.75,2,0
34785509,Harlem,Private room,50,1,0.57,1,0
34785850,Midtown,Entire home/apt,479,4,2.73,1,286
34785861,Bedford-Stuyvesant,Private room,75,7,4.2,1,0
34787483,Kew Gardens Hills,Private room,50,2,1.62,1,89
34787546,Washington Heights,Entire home/apt,85,0,,1,67
34788703,Harlem,Private room,150,0,,1,269
34788798,Washington Heights,Private room,60,13,7.5,1,316
34788810,Midtown,Private room,110,2,1.36,1,12
34788893,Carroll Gardens,Entire home/apt,225,0,,1,317
34790340,Lower East Side,Entire home/apt,175,2,2,2,0
34790450,West Village,Entire home/apt,500,11,6.73,1,318
34790625,Upper West Side,Private room,79,7,5,1,42
34790702,Murray Hill,Entire home/apt,490,4,3.33,1,248
34791292,East Village,Private room,94,5,5,1,47
34791422,Borough Park,Entire home/apt,140,1,1,2,73
34791645,Port Morris,Shared room,28,10,6.82,8,351
34791952,Bushwick,Private room,80,1,0.68,2,74
34792347,Elmhurst,Private room,40,2,1.82,2,346
34793874,Upper East Side,Entire home/apt,109,2,1.43,1,197
34796261,Hell's Kitchen,Shared room,75,7,4.04,6,363
34801106,Ditmars Steinway,Private room,115,2,1.15,2,304
34801761,Bushwick,Entire home/apt,328,3,2.81,1,19
34803200,Canarsie,Entire home/apt,114,4,2.79,1,284
34803347,Roosevelt Island,Shared room,55,0,,1,38
34804749,East Village,Entire home/apt,166,4,2.79,1,75
34804794,Harlem,Entire home/apt,325,14,8.24,1,126
34805393,Lower East Side,Entire home/apt,200,4,4,1,233
34805487,Jamaica,Private room,80,5,3,1,54
34805654,Hell's Kitchen,Entire home/apt,499,6,4.86,1,176
34806115,Chelsea,Entire home/apt,499,5,4.05,1,199
34806449,Midtown,Entire home/apt,250,0,,1,95
34808422,Bedford-Stuyvesant,Entire home/apt,100,3,2.65,1,43
34809450,Greenpoint,Entire home/apt,120,4,3.33,1,181
34809791,Sunset Park,Private room,58,0,,4,264
34809828,Maspeth,Private room,50,4,3.64,1,219
34810052,Astoria,Private room,52,8,5.33,1,22
34810330,Woodside,Private room,33,0,,37,41
34810928,Washington Heights,Entire home/apt,90,1,0.83,1,12
34811838,East Village,Entire home/apt,89,10,5.88,2,173
34812124,Upper East Side,Entire home/apt,217,2,1.67,1,235
34812586,Upper East Side,Entire home/apt,150,3,1.96,1,66
34812878,Hell's Kitchen,Shared room,76,6,3.46,6,365
34813137,East Village,Private room,70,3,3,1,346
34813189,Hell's Kitchen,Shared room,75,8,4.62,6,365
34813344,Williamsburg,Entire home/apt,650,1,1,1,352
34813479,Hell's Kitchen,Shared room,75,4,2.35,6,365
34813770,Williamsburg,Private room,99,2,1.67,2,179
34813879,Hell's Kitchen,Entire home/apt,249,4,2.55,2,336
34813915,Hell's Kitchen,Shared room,75,3,1.76,6,365
34813955,Harlem,Private room,70,0,,2,0
34814184,Hell's Kitchen,Shared room,75,3,2.2,6,365
34815163,East Village,Entire home/apt,85,6,3.53,2,170
34815569,Long Island City,Private room,75,4,2.35,1,144
34815717,Harlem,Entire home/apt,90,0,,1,3
34816480,Chinatown,Entire home/apt,450,0,,1,4
34816483,Washington Heights,Entire home/apt,300,0,,1,88
34816747,Harlem,Entire home/apt,195,11,7.5,3,33
34817032,Midtown,Entire home/apt,300,15,8.82,1,357
34817571,Upper East Side,Entire home/apt,500,2,1.46,1,151
34817616,Hell's Kitchen,Entire home/apt,199,6,3.46,1,102
34818201,Elmhurst,Entire home/apt,145,0,,5,110
34818674,East Flatbush,Private room,99,0,,6,365
34819184,Jackson Heights,Private room,77,1,0.73,2,355
34819514,Flushing,Private room,55,0,,6,62
34819702,Windsor Terrace,Entire home/apt,90,11,7.17,1,3
34822061,Throgs Neck,Entire home/apt,100,1,1,1,336
34825113,Little Italy,Entire home/apt,175,0,,1,198
34830282,East Flatbush,Private room,60,2,1.58,2,179
34830629,Flatlands,Entire home/apt,125,0,,1,42
34830893,Bedford-Stuyvesant,Entire home/apt,120,0,,1,53
34832415,Bushwick,Private room,50,6,4.74,2,311
34833931,Clinton Hill,Entire home/apt,395,1,1,4,22
34834104,East Flatbush,Private room,99,1,0.59,6,365
34834383,Midtown,Entire home/apt,200,0,,14,365
34834494,Greenpoint,Private room,55,0,,1,136
34834531,Midtown,Entire home/apt,225,0,,14,343
34834620,Midtown,Entire home/apt,200,1,1,14,289
34834789,Midtown,Entire home/apt,300,0,,14,339
34834869,Midtown,Entire home/apt,220,0,,14,332
34834953,Midtown,Entire home/apt,300,0,,14,333
34835013,Midtown,Entire home/apt,190,1,1,14,302
34835072,Midtown,Entire home/apt,300,0,,14,329
34835303,Midtown,Entire home/apt,300,1,1,14,333
34835501,Midtown,Entire home/apt,190,0,,14,365
34835522,Upper East Side,Entire home/apt,200,0,,9,29
34835762,Prince's Bay,Entire home/apt,1250,0,,1,23
34836661,Bushwick,Private room,70,3,3,1,27
34836737,Harlem,Entire home/apt,799,0,,1,51
34837017,Williamsburg,Entire home/apt,659,4,3,1,334
34837784,Williamsburg,Entire home/apt,650,4,3.64,1,359
34837940,Greenpoint,Entire home/apt,650,2,2,1,346
34838079,Chinatown,Entire home/apt,260,5,3.41,1,235
34838171,Greenpoint,Entire home/apt,250,0,,1,114
34838351,Williamsburg,Entire home/apt,399,1,1,1,41
34839277,Prospect-Lefferts Gardens,Private room,55,11,9.17,2,44
34840034,Long Island City,Private room,130,0,,1,179
34840050,Flushing,Private room,43,0,,7,339
34840495,Crown Heights,Entire home/apt,475,2,2,3,219
34840894,Bushwick,Entire home/apt,200,1,1,1,46
34841457,Prospect-Lefferts Gardens,Private room,55,8,6.49,2,22
34842320,Flushing,Entire home/apt,99,3,3,2,357
34843532,Midtown,Entire home/apt,289,3,3,1,309
34843761,Hell's Kitchen,Entire home/apt,499,6,4.62,1,361
34844071,Midland Beach,Entire home/apt,61,0,,1,290
34844175,Bedford-Stuyvesant,Private room,55,0,,1,0
34844239,Bellerose,Entire home/apt,180,0,,2,281
34844630,Gravesend,Shared room,25,0,,6,321
34844773,Gravesend,Shared room,25,1,0.67,6,313
34844961,Gravesend,Shared room,25,0,,6,343
34848236,Pelham Bay,Private room,55,0,,1,89
34851748,Morrisania,Shared room,80,0,,4,365
34853099,Park Slope,Private room,60,0,,1,53
34855302,West Village,Entire home/apt,299,1,1,1,118
34856733,Inwood,Private room,24,0,,1,145
34857004,Lower East Side,Entire home/apt,125,4,2.55,1,0
34857809,Upper East Side,Entire home/apt,180,0,,1,0
34858021,Little Italy,Entire home/apt,95,2,1.33,2,0
34858480,Chelsea,Entire home/apt,250,1,1,1,3
34858641,Clinton Hill,Entire home/apt,200,1,0.73,1,50
34858865,Eltingville,Entire home/apt,299,0,,3,30
34859742,Ditmars Steinway,Entire home/apt,93,1,0.81,1,361
34859794,Bedford-Stuyvesant,Entire home/apt,225,6,3.83,2,273
34859801,Chelsea,Entire home/apt,310,0,,1,81
34859949,Midtown,Entire home/apt,1000,6,5.29,1,231
34860021,Prospect-Lefferts Gardens,Entire home/apt,90,4,2.73,1,73
34860207,Richmond Hill,Entire home/apt,120,0,,3,122
34860502,Crown Heights,Private room,90,0,,1,5
34860549,Unionport,Private room,75,1,0.68,1,365
34861069,Harlem,Private room,75,4,2.55,1,90
34862591,Williamsburg,Private room,64,0,,1,5
34862827,Upper West Side,Entire home/apt,249,3,2.73,1,118
34863318,Sunset Park,Private room,44,8,5.11,1,74
34863999,Maspeth,Private room,50,12,9.47,4,233
34864348,Flushing,Private room,55,0,,7,329
34864369,DUMBO,Private room,400,0,,1,136
34865230,Brooklyn Heights,Entire home/apt,150,2,2,1,10
34865775,Lower East Side,Entire home/apt,110,2,2,1,0
34866413,Chelsea,Entire home/apt,93,2,2,1,0
34866447,Crown Heights,Entire home/apt,370,3,1.8,3,220
34866647,Washington Heights,Private room,129,0,,1,5
34866682,Crown Heights,Entire home/apt,830,0,,3,213
34866737,Financial District,Entire home/apt,196,0,,6,222
34866786,Upper West Side,Entire home/apt,250,0,,9,312
34866897,Bedford-Stuyvesant,Private room,90,2,2,2,1
34867034,Chelsea,Entire home/apt,440,1,0.61,1,2
34867106,Bushwick,Private room,52,0,,1,31
34867166,Williamsburg,Entire home/apt,105,0,,1,40
34867398,Sunset Park,Private room,40,8,5.45,2,89
34867574,Midtown,Entire home/apt,159,0,,2,330
34868182,Midtown,Entire home/apt,489,2,1.67,1,320
34868325,Port Morris,Entire home/apt,125,0,,1,365
34868859,Kips Bay,Entire home/apt,310,0,,5,214
34868954,Williamsburg,Entire home/apt,203,4,3.53,1,254
34869169,Civic Center,Private room,165,0,,1,89
34869197,Williamsburg,Entire home/apt,154,5,4.05,1,269
34869203,Sunset Park,Private room,27,1,1,1,0
34869328,East Flatbush,Entire home/apt,220,0,,1,75
34870313,Upper East Side,Entire home/apt,300,0,,1,348
34870382,Williamsburg,Entire home/apt,150,0,,1,0
34870577,Randall Manor,Shared room,13,9,5.51,3,8
34871854,East Village,Entire home/apt,200,2,1.5,1,233
34885475,Theater District,Private room,300,12,7.83,7,50
34885877,Prospect-Lefferts Gardens,Private room,89,5,3.49,1,97
34886804,Harlem,Entire home/apt,289,0,,2,301
34887720,West Village,Entire home/apt,650,0,,1,277
34888503,Tottenville,Entire home/apt,70,1,1,1,128
34889154,Bushwick,Entire home/apt,399,7,5.25,1,358
34890465,Midtown,Entire home/apt,590,0,,1,365
34890712,Bushwick,Private room,110,0,,1,0
34892732,Hell's Kitchen,Entire home/apt,289,3,3,2,125
34893564,Gramercy,Entire home/apt,117,3,2.43,1,233
34894405,Upper West Side,Entire home/apt,250,0,,3,347
34894549,Financial District,Private room,150,0,,1,0
34894797,Upper East Side,Private room,125,0,,1,0
34894939,Bushwick,Private room,50,0,,5,329
34894968,Flatbush,Entire home/apt,160,0,,1,125
34895344,Hell's Kitchen,Entire home/apt,229,0,,87,115
34895399,Murray Hill,Entire home/apt,265,0,,1,351
34895585,Upper West Side,Entire home/apt,200,0,,3,316
34895693,East Flatbush,Private room,7500,8,6.15,2,179
34896039,Upper West Side,Entire home/apt,200,0,,3,333
34896977,Richmond Hill,Entire home/apt,120,5,5,1,356
34898461,Theater District,Entire home/apt,200,0,,5,341
34898663,Bedford-Stuyvesant,Private room,50,0,,1,9
34899120,Hell's Kitchen,Entire home/apt,200,0,,5,341
34899507,Upper East Side,Entire home/apt,130,0,,1,188
34899759,Williamsburg,Entire home/apt,188,5,3.33,1,101
34900746,Midtown,Shared room,150,2,1.25,1,67
34900957,Hell's Kitchen,Entire home/apt,200,0,,5,329
34901323,Williamsburg,Entire home/apt,375,3,3,1,43
34901699,Rego Park,Private room,85,1,1,10,106
34902183,Harlem,Entire home/apt,93,0,,1,325
34902713,Upper East Side,Entire home/apt,175,1,1,1,83
34903478,Bushwick,Private room,65,2,1.71,7,139
34903658,East Village,Entire home/apt,275,3,2.05,1,12
34903861,Westchester Square,Entire home/apt,75,5,3.95,1,355
34904143,Rego Park,Private room,85,3,3,10,112
34904836,Fort Greene,Entire home/apt,150,4,3.64,1,1
34905447,Rego Park,Private room,68,1,1,10,136
34905935,Chelsea,Shared room,450,0,,1,89
34906695,Flatbush,Entire home/apt,150,2,2,1,113
34907049,Bedford-Stuyvesant,Private room,63,0,,2,83
34907095,Crown Heights,Entire home/apt,90,4,4,1,18
34907354,Prospect-Lefferts Gardens,Private room,42,12,9.47,1,53
34907385,Bellerose,Private room,75,0,,1,365
34907479,Harlem,Entire home/apt,106,7,6,2,5
34907584,Washington Heights,Entire home/apt,125,2,1.4,1,321
34908120,Ridgewood,Private room,50,0,,2,281
34908245,Hell's Kitchen,Entire home/apt,199,7,4.57,1,148
34908806,Williamsburg,Entire home/apt,155,1,1,1,0
34908810,Boerum Hill,Entire home/apt,175,3,2.25,1,0
34909035,Long Island City,Entire home/apt,199,0,,1,0
34909275,Williamsburg,Private room,120,0,,1,22
34909594,Gowanus,Entire home/apt,135,3,2.09,1,37
34910158,Sunnyside,Entire home/apt,101,4,2.79,1,110
34910222,Greenwich Village,Entire home/apt,299,3,2.09,2,178
34910439,SoHo,Entire home/apt,268,1,1,2,178
34910477,Harlem,Entire home/apt,120,0,,1,94
34911014,Hell's Kitchen,Entire home/apt,200,0,,5,354
34911913,Williamsburg,Entire home/apt,150,1,0.81,1,74
34912300,Washington Heights,Private room,55,5,3.19,1,53
34912334,Bedford-Stuyvesant,Entire home/apt,85,3,2.05,3,43
34914606,Sunset Park,Private room,45,7,4.77,2,50
34915860,Hell's Kitchen,Entire home/apt,2500,0,,3,191
34922682,Midtown,Entire home/apt,550,0,,1,48
34926055,East Harlem,Entire home/apt,150,0,,2,311
34928299,Hell's Kitchen,Entire home/apt,194,2,2,1,44
34928988,Midtown,Private room,140,3,3,3,85
34929016,Chelsea,Private room,89,5,5,1,296
34929338,East Village,Entire home/apt,175,0,,1,326
34930138,Boerum Hill,Entire home/apt,151,1,0.81,1,14
34930659,Harlem,Private room,54,0,,1,19
34931085,Midtown,Entire home/apt,120,0,,1,0
34931431,Belmont,Private room,55,0,,1,236
34932465,Bedford-Stuyvesant,Private room,50,3,2.73,1,0
34932971,Financial District,Entire home/apt,137,0,,327,361
34933454,Financial District,Entire home/apt,137,0,,327,333
34933559,Rego Park,Private room,70,2,2,10,127
34933648,Financial District,Entire home/apt,137,0,,327,341
34933815,Rego Park,Private room,65,2,1.87,10,134
34933891,Bedford-Stuyvesant,Entire home/apt,120,8,6.86,1,272
34933929,Financial District,Entire home/apt,117,0,,327,345
34934005,Bedford-Stuyvesant,Entire home/apt,90,1,0.83,1,118
34934160,Hell's Kitchen,Private room,150,0,,3,7
34934218,Financial District,Entire home/apt,137,0,,327,318
34934431,Hell's Kitchen,Entire home/apt,250,0,,5,322
34934473,Rego Park,Private room,99,0,,10,131
34934744,Elmhurst,Private room,75,1,0.79,1,359
34934854,Rego Park,Private room,55,0,,10,106
34935098,Bedford-Stuyvesant,Private room,40,4,4,1,2
34935124,Hell's Kitchen,Entire home/apt,250,5,3.49,1,311
34935198,Hell's Kitchen,Entire home/apt,200,1,1,1,0
34935216,East Village,Entire home/apt,180,1,1,1,188
34935477,East Village,Entire home/apt,250,0,,1,90
34935699,Clinton Hill,Entire home/apt,200,1,1,1,357
34936459,East Village,Entire home/apt,152,0,,3,69
